rgb1,rgb2,rgb3,emotion
0.7019607843137254,0.4,0.9764705882352941,excited
0.7019607843137254,0.615686274509804,0.7176470588235294,fearful
0.44313725490196076,0.5450980392156862,0.7647058823529411,hopeful
0.803921568627451,0.4784313725490196,0.21568627450980393,proud
0.34509803921568627,0.984313725490196,0.9882352941176471,sad
0.9725490196078431,0.26666666666666666,0.4588235294117647,bitter
0.45098039215686275,0.8392156862745098,0.7254901960784313,happy
0.36470588235294116,0.4,0.5450980392156862,angry
0.807843137254902,0.32156862745098036,0.8509803921568627,grateful
0.9254901960784314,0.011764705882352941,0.6470588235294118,bitter
0.5294117647058824,0.11372549019607843,0.3058823529411765,anxious
0.043137254901960784,0.788235294117647,0.043137254901960784,bitter
0.06274509803921569,0.23529411764705882,0.4823529411764706,frustrated
0.403921568627451,0.7490196078431373,0.7333333333333333,grateful
0.5058823529411764,0.5725490196078431,0.7098039215686275,inspired
0.10980392156862745,0.7529411764705882,0.3333333333333333,joyful
0.8470588235294118,0.28627450980392155,0.5333333333333333,disappointed
0.8235294117647058,0.5450980392156862,0.8627450980392157,disappointed
0.4588235294117647,0.7019607843137254,0.3176470588235294,melancholy
0.7176470588235294,0.058823529411764705,0.5137254901960784,gloomy
0.4156862745098039,0.8470588235294118,0.8352941176470589,disappointed
0.10980392156862745,0.22745098039215686,0.8352941176470589,hopeful
0.3058823529411765,0.43529411764705883,0.2549019607843137,gloomy
0.2980392156862745,0.043137254901960784,0.09803921568627451,excited
0.403921568627451,0.043137254901960784,0.3529411764705882,grateful
0.9294117647058824,0.6352941176470588,0.5058823529411764,depressed
0.996078431372549,0.5647058823529412,0.00392156862745098,frustrated
0.06274509803921569,0.12941176470588234,0.12941176470588234,depressed
0.6745098039215687,0.9019607843137255,0.1568627450980392,anxious
0.2823529411764706,0.803921568627451,0.4156862745098039,joyful
0.3254901960784314,0.9490196078431372,0.6274509803921569,proud
0.592156862745098,0.26666666666666666,0.6235294117647059,excited
0.5882352941176471,0.25098039215686274,0.8980392156862745,frustrated
0.12156862745098039,0.30980392156862746,0.3254901960784314,grateful
0.058823529411764705,0.2,0.9764705882352941,frustrated
0.5490196078431373,0.6784313725490196,0.0392156862745098,happy
0.9568627450980391,0.4117647058823529,0.3137254901960784,excited
0.27450980392156865,0.08235294117647059,0.8705882352941177,grateful
0.7647058823529411,0.3137254901960784,0.25098039215686274,joyful
0.5058823529411764,0.19607843137254902,0.3764705882352941,disappointed
0.4196078431372549,0.984313725490196,0.8235294117647058,fearful
0.32156862745098036,0.7254901960784313,0.5882352941176471,joyful
0.058823529411764705,0.5607843137254902,0.10980392156862745,sad
0.2784313725490196,0.10588235294117647,0.8470588235294118,amused
0.22352941176470587,0.22745098039215686,0.8470588235294118,gloomy
0.8,0.050980392156862744,0.5725490196078431,hopeful
0.3058823529411765,0.807843137254902,0.0784313725490196,amused
0.2784313725490196,0.7176470588235294,0.17254901960784313,angry
0.9215686274509803,0.9607843137254902,0.3568627450980392,grateful
0.17254901960784313,0.058823529411764705,0.9921568627450981,bitter
0.3411764705882353,0.796078431372549,0.30196078431372547,fearful
0.996078431372549,0.615686274509804,0.37254901960784315,sad
0.43137254901960786,0.8235294117647058,0.5176470588235293,amused
0.10980392156862745,0.7568627450980392,0.19215686274509802,amused
0.6941176470588235,0.3411764705882353,0.22352941176470587,elated
0.8156862745098039,0.16078431372549018,0.8549019607843137,disappointed
0.9411764705882353,0.7607843137254902,0.6862745098039216,sad
0.06666666666666667,0.0784313725490196,0.6509803921568628,hopeful
0.25098039215686274,0.5254901960784314,0.9254901960784314,inspired
0.5882352941176471,0.30980392156862746,0.2901960784313725,inspired
0.6352941176470588,0.6588235294117647,0.6509803921568628,proud
0.9647058823529412,0.5843137254901961,0.13333333333333333,elated
0.4588235294117647,0.6274509803921569,0.6666666666666666,gloomy
0.4980392156862745,0.17254901960784313,0.38823529411764707,angry
0.16078431372549018,0.9764705882352941,0.403921568627451,content
0.6078431372549019,0.984313725490196,0.18823529411764706,happy
0.4980392156862745,0.5411764705882353,0.26666666666666666,excited
0.06666666666666667,0.011764705882352941,0.396078431372549,hopeful
0.3686274509803922,0.8431372549019608,0.11372549019607843,frustrated
0.4,0.4823529411764706,0.6196078431372549,angry
0.796078431372549,0.7607843137254902,0.8666666666666667,frustrated
0.23529411764705882,0.5294117647058824,0.7019607843137254,bitter
0.9568627450980391,0.28627450980392155,0.8431372549019608,melancholy
0.7529411764705882,0.9411764705882353,0.5686274509803921,frustrated
0.6588235294117647,0.9529411764705882,0.08235294117647059,frustrated
0.3686274509803922,0.6039215686274509,0.5607843137254902,melancholy
0.9411764705882353,0.06666666666666667,0.0392156862745098,disappointed
0.5686274509803921,0.5137254901960784,0.9058823529411765,hopeful
0.28627450980392155,0.11372549019607843,0.7647058823529411,melancholy
0.7803921568627451,0.8156862745098039,0.8862745098039215,joyful
0.5176470588235293,0.7411764705882353,0.3529411764705882,excited
0.39215686274509803,0.5254901960784314,0.12549019607843137,happy
0.3176470588235294,0.4666666666666667,0.4627450980392157,anxious
0.9607843137254902,0.14509803921568626,0.4666666666666667,inspired
0.10588235294117647,0.2,0.3058823529411765,bitter
0.7333333333333333,0.33725490196078434,0.37254901960784315,gloomy
0.03137254901960784,0.2196078431372549,0.11372549019607843,anxious
0.611764705882353,0.8745098039215686,0.6352941176470588,inspired
0.7294117647058823,0.4980392156862745,0.49411764705882355,amused
0.8196078431372549,0.8627450980392157,0.43529411764705883,excited
0.5647058823529412,0.7843137254901961,0.23137254901960785,content
0.9686274509803922,0.9254901960784314,0.027450980392156862,inspired
0.5490196078431373,0.12549019607843137,0.8313725490196078,frustrated
0.9215686274509803,0.29411764705882354,0.8666666666666667,anxious
0.1568627450980392,0.0,0.8313725490196078,gloomy
0.42745098039215684,0.3607843137254902,0.803921568627451,bitter
0.6470588235294118,0.6862745098039216,0.2392156862745098,sad
0.403921568627451,0.6980392156862745,0.26666666666666666,inspired
0.9333333333333333,0.8,0.7254901960784313,gloomy
0.4666666666666667,0.8980392156862745,0.9411764705882353,bitter
0.5176470588235293,0.4117647058823529,0.1411764705882353,sad
0.3137254901960784,0.8235294117647058,0.6470588235294118,melancholy
0.8705882352941177,0.4588235294117647,0.9333333333333333,amused
0.13725490196078433,0.6901960784313725,0.5019607843137255,proud
0.19215686274509802,0.7254901960784313,0.03529411764705882,melancholy
0.19607843137254902,0.8823529411764706,0.6901960784313725,happy
0.9450980392156862,0.047058823529411764,0.7764705882352941,content
0.48627450980392156,0.9529411764705882,0.6431372549019607,melancholy
0.38823529411764707,0.4,0.1411764705882353,melancholy
0.11764705882352941,0.44705882352941173,0.5764705882352941,joyful
0.6509803921568628,0.6745098039215687,0.13725490196078433,bitter
0.054901960784313725,0.11372549019607843,0.7019607843137254,inspired
0.23529411764705882,0.9725490196078431,0.3176470588235294,grateful
0.2627450980392157,0.11372549019607843,0.6078431372549019,inspired
0.5137254901960784,0.12941176470588234,0.9607843137254902,hopeful
0.7019607843137254,0.4627450980392157,0.6078431372549019,melancholy
0.8941176470588235,0.2196078431372549,0.08235294117647059,grateful
0.6549019607843137,0.9176470588235294,0.2901960784313725,fearful
0.11372549019607843,0.9450980392156862,0.615686274509804,content
0.7411764705882353,0.22745098039215686,0.09411764705882353,depressed
0.44705882352941173,0.06274509803921569,0.7529411764705882,elated
0.39215686274509803,0.8862745098039215,0.4823529411764706,angry
0.050980392156862744,0.00392156862745098,0.984313725490196,content
0.00784313725490196,0.2588235294117647,0.5764705882352941,depressed
0.9568627450980391,0.9803921568627451,0.8,happy
0.6196078431372549,0.15294117647058825,0.8352941176470589,elated
0.30196078431372547,0.6941176470588235,0.10196078431372549,sad
0.45098039215686275,0.5490196078431373,0.9450980392156862,excited
0.7529411764705882,0.00392156862745098,0.6431372549019607,proud
0.0392156862745098,0.4156862745098039,0.12549019607843137,bitter
0.996078431372549,0.10980392156862745,0.7294117647058823,sad
0.7607843137254902,0.8627450980392157,0.2549019607843137,content
0.803921568627451,0.3254901960784314,0.1843137254901961,hopeful
0.3176470588235294,0.6431372549019607,0.7803921568627451,content
0.20784313725490194,0.7764705882352941,0.5372549019607843,joyful
0.058823529411764705,0.07058823529411765,0.615686274509804,excited
0.7098039215686275,0.7372549019607844,0.16470588235294117,content
0.8235294117647058,0.5098039215686274,0.11372549019607843,depressed
0.5686274509803921,0.13725490196078433,0.47058823529411764,elated
0.07450980392156863,0.5647058823529412,0.09019607843137255,disappointed
0.5490196078431373,0.38823529411764707,0.42745098039215684,depressed
0.7215686274509804,0.7607843137254902,0.0784313725490196,sad
0.5137254901960784,0.3176470588235294,0.6745098039215687,fearful
0.14901960784313725,0.16470588235294117,0.792156862745098,proud
0.14509803921568626,0.4156862745098039,0.1568627450980392,proud
0.43529411764705883,0.10588235294117647,0.5176470588235293,amused
0.7019607843137254,0.5882352941176471,0.6470588235294118,grateful
0.13725490196078433,0.11764705882352941,0.027450980392156862,grateful
0.8470588235294118,0.34509803921568627,0.9372549019607843,content
0.5607843137254902,0.5411764705882353,0.5764705882352941,hopeful
0.30196078431372547,0.9058823529411765,0.2196078431372549,frustrated
0.8980392156862745,0.9058823529411765,0.5725490196078431,proud
0.7803921568627451,0.23529411764705882,0.09411764705882353,anxious
0.6274509803921569,0.4235294117647059,0.15294117647058825,frustrated
0.4549019607843137,0.40784313725490196,0.49411764705882355,happy
0.43529411764705883,0.4549019607843137,0.8941176470588235,sad
0.9176470588235294,0.06274509803921569,0.7058823529411764,depressed
0.8549019607843137,0.9098039215686274,0.8156862745098039,happy
0.1803921568627451,0.8784313725490196,0.3686274509803922,happy
0.32941176470588235,0.09019607843137255,0.5607843137254902,happy
0.6745098039215687,0.3254901960784314,0.4666666666666667,angry
0.21568627450980393,0.38431372549019605,0.6078431372549019,excited
0.1764705882352941,0.8862745098039215,0.3176470588235294,excited
0.8431372549019608,0.6078431372549019,0.30196078431372547,bitter
0.6901960784313725,0.8431372549019608,0.3686274509803922,sad
0.5215686274509804,0.4745098039215686,0.9058823529411765,gloomy
0.8823529411764706,0.44313725490196076,0.8862745098039215,disappointed
0.10980392156862745,0.9568627450980391,0.2549019607843137,angry
0.26666666666666666,0.8352941176470589,0.7843137254901961,grateful
0.9882352941176471,0.44705882352941173,0.6313725490196078,grateful
0.4627450980392157,0.8901960784313725,0.18823529411764706,frustrated
0.38823529411764707,0.8509803921568627,0.27058823529411763,happy
0.7568627450980392,0.38823529411764707,0.2784313725490196,hopeful
0.00392156862745098,0.5058823529411764,0.7803921568627451,anxious
0.6,0.39215686274509803,0.30196078431372547,gloomy
0.4235294117647059,0.6980392156862745,0.6078431372549019,angry
0.3764705882352941,0.16862745098039217,0.07450980392156863,melancholy
0.38431372549019605,0.1764705882352941,0.39215686274509803,frustrated
0.3137254901960784,0.4392156862745098,0.9176470588235294,excited
0.4745098039215686,0.6705882352941176,0.7647058823529411,elated
0.03137254901960784,0.8274509803921568,0.6823529411764706,frustrated
0.25098039215686274,0.4549019607843137,0.580392156862745,angry
0.3764705882352941,0.8862745098039215,0.4196078431372549,melancholy
0.5215686274509804,0.3333333333333333,0.09411764705882353,proud
0.00784313725490196,0.9921568627450981,0.9921568627450981,disappointed
0.7803921568627451,0.4235294117647059,0.796078431372549,frustrated
0.9529411764705882,0.10980392156862745,0.4627450980392157,frustrated
0.37254901960784315,0.2549019607843137,0.8156862745098039,gloomy
0.44705882352941173,0.8235294117647058,0.5568627450980392,elated
0.08235294117647059,0.43529411764705883,0.43529411764705883,excited
0.7725490196078432,0.12941176470588234,0.4156862745098039,elated
0.5098039215686274,0.10588235294117647,0.9098039215686274,fearful
0.4666666666666667,0.5764705882352941,0.5607843137254902,melancholy
0.2784313725490196,0.9254901960784314,0.11372549019607843,amused
0.6392156862745098,0.8823529411764706,0.18823529411764706,proud
0.6941176470588235,0.3137254901960784,0.7215686274509804,grateful
0.24705882352941178,0.8470588235294118,0.7294117647058823,melancholy
0.5215686274509804,0.2,0.9803921568627451,happy
0.2392156862745098,0.4156862745098039,0.8274509803921568,sad
0.06666666666666667,0.1764705882352941,0.8784313725490196,gloomy
0.24313725490196078,0.08627450980392157,0.8823529411764706,elated
0.4,0.5372549019607843,0.0196078431372549,disappointed
0.2980392156862745,0.2392156862745098,0.6666666666666666,depressed
0.9686274509803922,0.5647058823529412,0.23137254901960785,excited
0.06666666666666667,0.7686274509803921,0.23529411764705882,excited
0.6,0.5568627450980392,0.42745098039215684,elated
0.2392156862745098,0.7098039215686275,0.3176470588235294,content
0.11372549019607843,0.7764705882352941,0.10980392156862745,angry
0.792156862745098,0.5215686274509804,0.8941176470588235,fearful
0.8941176470588235,0.32941176470588235,0.7176470588235294,anxious
0.9490196078431372,0.6980392156862745,0.33725490196078434,content
0.7098039215686275,0.0392156862745098,0.16862745098039217,excited
0.7333333333333333,0.6196078431372549,0.23137254901960785,joyful
0.5568627450980392,0.9529411764705882,0.6901960784313725,inspired
0.47058823529411764,0.49019607843137253,0.2196078431372549,hopeful
0.7568627450980392,0.40784313725490196,0.5294117647058824,hopeful
0.7725490196078432,0.5607843137254902,0.4666666666666667,joyful
0.9137254901960784,0.20392156862745098,0.12549019607843137,grateful
0.3411764705882353,0.807843137254902,0.6352941176470588,melancholy
0.11372549019607843,0.2,0.8509803921568627,anxious
0.7098039215686275,0.01568627450980392,0.7529411764705882,happy
0.4823529411764706,0.6039215686274509,0.8313725490196078,proud
0.5215686274509804,0.4784313725490196,0.34509803921568627,happy
0.06666666666666667,0.7686274509803921,0.2196078431372549,angry
0.6274509803921569,0.9450980392156862,0.3176470588235294,fearful
0.2823529411764706,0.28627450980392155,0.8941176470588235,content
0.6235294117647059,0.3686274509803922,0.28627450980392155,proud
0.4235294117647059,0.6901960784313725,0.8901960784313725,melancholy
0.6274509803921569,0.054901960784313725,0.2392156862745098,disappointed
0.3411764705882353,0.6274509803921569,0.2196078431372549,sad
0.611764705882353,0.6705882352941176,0.3803921568627451,gloomy
0.6980392156862745,0.1803921568627451,0.4235294117647059,amused
0.2823529411764706,0.6470588235294118,0.47058823529411764,elated
0.00784313725490196,0.06666666666666667,0.5607843137254902,disappointed
0.7647058823529411,0.3333333333333333,0.9411764705882353,bitter
0.9490196078431372,0.36470588235294116,0.396078431372549,joyful
0.47058823529411764,0.5882352941176471,0.8235294117647058,happy
0.027450980392156862,0.21568627450980393,0.6941176470588235,joyful
0.10196078431372549,0.9725490196078431,0.5176470588235293,amused
0.42745098039215684,0.34901960784313724,0.10196078431372549,proud
0.7372549019607844,0.9529411764705882,0.43529411764705883,proud
0.3254901960784314,0.3058823529411765,0.5725490196078431,melancholy
0.4745098039215686,0.3764705882352941,0.3568627450980392,fearful
0.1411764705882353,0.4,0.580392156862745,amused
0.4980392156862745,0.9254901960784314,0.5137254901960784,sad
0.5725490196078431,0.803921568627451,0.2,gloomy
0.19215686274509802,0.12156862745098039,0.8823529411764706,elated
0.5725490196078431,0.047058823529411764,0.43529411764705883,depressed
0.8588235294117647,0.9058823529411765,0.38431372549019605,depressed
0.2784313725490196,0.3686274509803922,0.1764705882352941,depressed
0.8156862745098039,0.2549019607843137,0.34509803921568627,happy
0.06274509803921569,0.1764705882352941,0.4980392156862745,hopeful
0.8588235294117647,0.6470588235294118,0.6980392156862745,joyful
0.596078431372549,0.6901960784313725,0.8,proud
0.01568627450980392,0.9411764705882353,0.7019607843137254,inspired
0.6823529411764706,0.1568627450980392,0.5568627450980392,melancholy
0.9450980392156862,0.5411764705882353,0.6078431372549019,happy
0.3058823529411765,0.4,0.5529411764705883,content
0.01568627450980392,0.8392156862745098,0.058823529411764705,melancholy
0.11372549019607843,0.807843137254902,0.6666666666666666,sad
0.6,0.796078431372549,0.8745098039215686,joyful
0.8588235294117647,0.08627450980392157,0.43137254901960786,content
0.16862745098039217,0.8313725490196078,0.7176470588235294,content
0.9921568627450981,0.5098039215686274,0.6,elated
0.49019607843137253,0.47058823529411764,0.5019607843137255,proud
0.37254901960784315,0.7215686274509804,0.43137254901960786,sad
0.7764705882352941,0.8235294117647058,0.33725490196078434,depressed
0.7450980392156863,1.0,0.1803921568627451,grateful
0.984313725490196,0.34901960784313724,0.803921568627451,excited
0.5490196078431373,0.24313725490196078,0.14509803921568626,fearful
0.8274509803921568,0.6235294117647059,0.4666666666666667,excited
0.611764705882353,0.23137254901960785,0.9725490196078431,content
0.3254901960784314,0.1568627450980392,0.40784313725490196,fearful
0.4745098039215686,0.34901960784313724,0.9372549019607843,gloomy
0.11372549019607843,0.10980392156862745,0.20392156862745098,hopeful
0.16470588235294117,0.5411764705882353,0.8313725490196078,sad
0.06666666666666667,0.5019607843137255,0.6549019607843137,frustrated
0.14901960784313725,0.8862745098039215,0.7568627450980392,proud
0.18823529411764706,0.8392156862745098,0.1764705882352941,gloomy
0.4784313725490196,0.6941176470588235,0.08627450980392157,frustrated
0.9058823529411765,0.996078431372549,0.3607843137254902,melancholy
0.2549019607843137,0.3333333333333333,0.2588235294117647,sad
0.12549019607843137,0.6980392156862745,0.27450980392156865,angry
0.4,0.6392156862745098,0.9607843137254902,depressed
0.8941176470588235,0.592156862745098,0.9529411764705882,sad
0.4784313725490196,0.32156862745098036,0.4,fearful
0.34901960784313724,0.9333333333333333,0.30980392156862746,angry
0.44313725490196076,0.6078431372549019,0.3333333333333333,amused
0.00392156862745098,0.03529411764705882,0.45098039215686275,hopeful
0.3176470588235294,0.5450980392156862,0.25098039215686274,happy
0.9686274509803922,0.2627450980392157,0.9764705882352941,fearful
0.7411764705882353,0.21176470588235294,0.1411764705882353,elated
0.8313725490196078,0.49411764705882355,0.07450980392156863,happy
0.9372549019607843,0.7725490196078432,0.8313725490196078,happy
0.49019607843137253,0.7450980392156863,0.7686274509803921,hopeful
0.6627450980392157,0.8156862745098039,0.5647058823529412,bitter
0.7254901960784313,0.5215686274509804,0.3764705882352941,happy
0.08627450980392157,0.5137254901960784,0.5333333333333333,elated
0.24313725490196078,0.3607843137254902,0.6627450980392157,amused
0.2901960784313725,0.4,0.3607843137254902,frustrated
0.37254901960784315,0.4235294117647059,0.5450980392156862,happy
0.6352941176470588,0.3568627450980392,0.19215686274509802,inspired
0.2784313725490196,0.6549019607843137,0.4,content
0.4666666666666667,0.22745098039215686,0.0196078431372549,anxious
0.28627450980392155,0.34509803921568627,0.5490196078431373,content
0.9098039215686274,0.8823529411764706,0.23137254901960785,amused
0.807843137254902,0.9294117647058824,0.058823529411764705,amused
0.01568627450980392,0.5882352941176471,0.7058823529411764,amused
0.2588235294117647,0.2784313725490196,0.42745098039215684,elated
0.2823529411764706,0.0196078431372549,0.15294117647058825,melancholy
0.30980392156862746,0.30980392156862746,0.16078431372549018,depressed
0.8509803921568627,0.5882352941176471,0.8509803921568627,bitter
0.8509803921568627,0.5764705882352941,0.24313725490196078,gloomy
0.11372549019607843,0.03529411764705882,0.5450980392156862,angry
0.49019607843137253,0.38823529411764707,0.10196078431372549,joyful
0.403921568627451,1.0,0.8235294117647058,sad
0.2823529411764706,1.0,0.5058823529411764,excited
0.38823529411764707,0.44705882352941173,0.9450980392156862,melancholy
0.6823529411764706,0.21568627450980393,0.0392156862745098,anxious
0.792156862745098,0.09411764705882353,1.0,proud
0.37254901960784315,0.16862745098039217,0.8588235294117647,happy
0.5529411764705883,0.807843137254902,0.21568627450980393,anxious
0.0196078431372549,0.592156862745098,0.16470588235294117,frustrated
0.403921568627451,0.19215686274509802,0.396078431372549,amused
0.4,0.29411764705882354,0.4588235294117647,disappointed
0.7215686274509804,0.6705882352941176,0.596078431372549,disappointed
0.3176470588235294,0.08235294117647059,0.8705882352941177,content
0.5725490196078431,0.24705882352941178,0.34901960784313724,happy
0.11372549019607843,0.14509803921568626,0.6941176470588235,fearful
0.6588235294117647,0.9450980392156862,0.4156862745098039,disappointed
0.8745098039215686,0.403921568627451,0.043137254901960784,content
0.2196078431372549,0.9607843137254902,0.7490196078431373,anxious
0.5568627450980392,0.12549019607843137,0.7568627450980392,angry
0.4745098039215686,0.4588235294117647,0.2549019607843137,disappointed
0.1411764705882353,0.9803921568627451,0.09803921568627451,proud
0.8,0.2823529411764706,0.19607843137254902,melancholy
0.047058823529411764,0.596078431372549,0.5764705882352941,sad
0.7647058823529411,0.5411764705882353,0.027450980392156862,amused
0.7058823529411764,0.3607843137254902,0.054901960784313725,amused
0.7843137254901961,0.1803921568627451,0.8901960784313725,gloomy
0.13725490196078433,0.8196078431372549,0.592156862745098,proud
0.2392156862745098,0.4588235294117647,0.7098039215686275,content
0.047058823529411764,0.6784313725490196,0.027450980392156862,hopeful
0.9803921568627451,0.6862745098039216,0.43137254901960786,happy
0.6549019607843137,0.3686274509803922,0.5764705882352941,happy
0.9176470588235294,0.42745098039215684,0.6980392156862745,inspired
0.2549019607843137,0.6705882352941176,0.32156862745098036,content
0.807843137254902,0.984313725490196,0.34901960784313724,amused
0.396078431372549,0.47058823529411764,0.7215686274509804,excited
0.2823529411764706,0.6980392156862745,0.13333333333333333,hopeful
0.8549019607843137,0.043137254901960784,0.4235294117647059,fearful
0.5450980392156862,0.40784313725490196,0.6431372549019607,anxious
0.49411764705882355,0.6941176470588235,0.8,bitter
0.8196078431372549,0.8745098039215686,0.792156862745098,disappointed
0.18823529411764706,0.2901960784313725,0.5450980392156862,content
0.36470588235294116,0.13333333333333333,0.792156862745098,inspired
0.8,0.9450980392156862,0.15294117647058825,melancholy
0.4392156862745098,0.0392156862745098,0.00784313725490196,angry
0.4745098039215686,0.9372549019607843,0.29411764705882354,content
0.6823529411764706,0.2,0.9568627450980391,frustrated
0.6627450980392157,0.9803921568627451,0.3568627450980392,angry
0.5137254901960784,0.06274509803921569,0.24705882352941178,disappointed
0.25098039215686274,0.050980392156862744,0.14901960784313725,bitter
0.01568627450980392,0.011764705882352941,0.5764705882352941,sad
0.3176470588235294,0.5647058823529412,0.49411764705882355,angry
0.2784313725490196,0.596078431372549,0.043137254901960784,melancholy
0.5882352941176471,0.23529411764705882,0.8588235294117647,amused
0.5098039215686274,0.5333333333333333,0.2823529411764706,content
0.8509803921568627,0.14901960784313725,0.20392156862745098,bitter
0.8823529411764706,0.34509803921568627,0.24705882352941178,content
0.5843137254901961,0.01568627450980392,0.6235294117647059,joyful
0.9529411764705882,0.796078431372549,0.6470588235294118,sad
0.027450980392156862,0.5882352941176471,0.48627450980392156,joyful
0.16470588235294117,0.7333333333333333,0.8745098039215686,sad
0.21176470588235294,0.788235294117647,0.45098039215686275,grateful
0.7019607843137254,0.32156862745098036,0.09019607843137255,anxious
0.3254901960784314,0.09803921568627451,0.22352941176470587,fearful
0.7725490196078432,0.34901960784313724,0.1764705882352941,elated
0.43529411764705883,0.34509803921568627,0.7019607843137254,bitter
0.23137254901960785,0.6745098039215687,0.6039215686274509,hopeful
0.47058823529411764,0.4588235294117647,0.6705882352941176,inspired
0.4745098039215686,0.6274509803921569,0.11764705882352941,excited
0.5568627450980392,0.2784313725490196,0.3764705882352941,depressed
0.7411764705882353,0.00392156862745098,0.9647058823529412,fearful
0.6862745098039216,0.48627450980392156,0.42745098039215684,amused
0.4627450980392157,0.6705882352941176,0.8549019607843137,happy
0.058823529411764705,0.26666666666666666,0.792156862745098,inspired
0.3333333333333333,0.6549019607843137,0.4156862745098039,melancholy
0.9215686274509803,0.3686274509803922,0.8392156862745098,excited
0.0,0.3176470588235294,0.7294117647058823,content
0.047058823529411764,0.8588235294117647,0.16862745098039217,depressed
0.7137254901960784,0.49019607843137253,0.6862745098039216,inspired
0.08627450980392157,0.12156862745098039,0.4549019607843137,grateful
0.13333333333333333,0.8862745098039215,0.16470588235294117,proud
0.26666666666666666,0.4784313725490196,0.24313725490196078,hopeful
0.1411764705882353,0.3254901960784314,0.6745098039215687,joyful
0.8196078431372549,0.9411764705882353,0.43529411764705883,fearful
0.7764705882352941,0.023529411764705882,0.6901960784313725,anxious
0.5372549019607843,0.10980392156862745,0.30196078431372547,excited
0.7215686274509804,0.5372549019607843,0.8352941176470589,inspired
0.2588235294117647,0.03529411764705882,0.43137254901960786,grateful
0.9725490196078431,0.6431372549019607,0.10980392156862745,hopeful
0.9568627450980391,0.25098039215686274,0.792156862745098,content
0.48627450980392156,0.5529411764705883,0.9215686274509803,melancholy
0.00784313725490196,0.6470588235294118,0.7803921568627451,excited
0.3411764705882353,0.8705882352941177,0.8196078431372549,grateful
0.011764705882352941,0.43529411764705883,0.8862745098039215,angry
0.3137254901960784,0.9529411764705882,0.32156862745098036,content
0.19607843137254902,0.7411764705882353,0.9176470588235294,bitter
0.8235294117647058,0.10980392156862745,0.13725490196078433,content
0.20784313725490194,0.10196078431372549,0.44313725490196076,depressed
0.403921568627451,0.16470588235294117,0.1803921568627451,grateful
0.7725490196078432,0.10980392156862745,0.4980392156862745,disappointed
0.6705882352941176,0.3254901960784314,0.24313725490196078,melancholy
0.2901960784313725,0.792156862745098,0.5372549019607843,melancholy
0.8588235294117647,0.8901960784313725,0.29411764705882354,grateful
0.3764705882352941,0.6509803921568628,0.12156862745098039,fearful
0.9529411764705882,0.5882352941176471,0.49411764705882355,hopeful
0.3568627450980392,0.22352941176470587,0.08235294117647059,hopeful
0.8823529411764706,0.2392156862745098,0.9254901960784314,excited
0.16078431372549018,0.45098039215686275,0.4196078431372549,angry
0.38823529411764707,0.6627450980392157,0.9803921568627451,frustrated
0.592156862745098,0.9921568627450981,0.9098039215686274,depressed
0.20392156862745098,0.09019607843137255,0.4784313725490196,depressed
0.2823529411764706,0.16078431372549018,0.9294117647058824,elated
0.23529411764705882,0.1843137254901961,0.5607843137254902,joyful
0.1411764705882353,0.7568627450980392,0.3686274509803922,sad
0.8980392156862745,0.16470588235294117,0.996078431372549,excited
0.0,0.8274509803921568,0.5254901960784314,depressed
0.8666666666666667,0.2627450980392157,0.12156862745098039,happy
0.11372549019607843,0.06274509803921569,0.7647058823529411,fearful
0.10196078431372549,0.9921568627450981,0.023529411764705882,hopeful
0.9137254901960784,0.8980392156862745,0.043137254901960784,melancholy
0.3176470588235294,0.21568627450980393,0.49019607843137253,melancholy
0.16862745098039217,0.2627450980392157,0.0784313725490196,joyful
0.8588235294117647,1.0,0.4666666666666667,happy
0.8627450980392157,0.054901960784313725,0.054901960784313725,inspired
0.3137254901960784,0.8901960784313725,0.7490196078431373,disappointed
0.4588235294117647,0.9019607843137255,0.16862745098039217,anxious
0.6078431372549019,0.4,0.8431372549019608,depressed
0.580392156862745,0.984313725490196,0.09019607843137255,happy
0.13333333333333333,0.12549019607843137,0.2549019607843137,excited
0.08627450980392157,0.08235294117647059,0.7254901960784313,excited
0.26666666666666666,0.1764705882352941,0.9098039215686274,anxious
0.6549019607843137,0.09411764705882353,0.33725490196078434,content
0.06666666666666667,0.7058823529411764,0.8549019607843137,anxious
0.5333333333333333,0.0196078431372549,0.8823529411764706,content
0.33725490196078434,0.9803921568627451,0.32156862745098036,inspired
0.0392156862745098,0.24313725490196078,0.11372549019607843,content
0.5450980392156862,0.6196078431372549,0.2784313725490196,grateful
0.22745098039215686,0.8705882352941177,0.16470588235294117,angry
0.8352941176470589,0.2784313725490196,0.6,content
0.9254901960784314,0.21176470588235294,0.4627450980392157,angry
0.3254901960784314,0.09803921568627451,0.6784313725490196,angry
0.4745098039215686,0.9176470588235294,0.5137254901960784,fearful
0.4549019607843137,0.8313725490196078,0.9450980392156862,sad
0.3254901960784314,0.9764705882352941,0.14509803921568626,sad
0.6313725490196078,0.7372549019607844,0.4235294117647059,proud
0.8509803921568627,0.027450980392156862,0.7372549019607844,frustrated
0.6470588235294118,0.32941176470588235,0.9803921568627451,elated
0.38431372549019605,0.06274509803921569,0.6784313725490196,excited
0.9098039215686274,0.6549019607843137,0.12941176470588234,melancholy
0.3803921568627451,0.2549019607843137,0.788235294117647,frustrated
